_id,sale_id,batch_id,quantity,mrp,tax_percent,discount_percent,createdAt,updatedAt,__v
68d705786d08732e0fc61715,68d705786d08732e0fc61711,68d7054578436788b19eac67,1,180,12,5,2025-09-27T02:58:24.132+00:00,2025-09-27T02:58:24.132+00:00,0
68d705786d08732e0fc61717,68d705786d08732e0fc61716,68d7054578436788b19eab72,1,160,5,0,2025-09-27T02:58:24.134+00:00,2025-09-27T02:58:24.134+00:00,0
68d705786d08732e0fc61718,68d705786d08732e0fc61716,68d7054578436788b19eaae0,1,120,12,10,2025-09-27T02:58:24.136+00:00,2025-09-27T02:58:24.136+00:00,0
68d705786d08732e0fc61719,68d705786d08732e0fc61716,68d7054578436788b19eac71,1,299,12,0,2025-09-27T02:58:24.138+00:00,2025-09-27T02:58:24.138+00:00,0
68d705786d08732e0fc6171b,68d705786d08732e0fc6171a,68d7054578436788b19eac67,1,180,18,0,2025-09-27T02:58:24.140+00:00,2025-09-27T02:58:24.140+00:00,0
68d705786d08732e0fc6171c,68d705786d08732e0fc6171a,68d7054578436788b19eab08,1,1260,12,10,2025-09-27T02:58:24.142+00:00,2025-09-27T02:58:24.142+00:00,0
68d705786d08732e0fc6171e,68d705786d08732e0fc6171d,68d7054578436788b19eab58,1,100,12,0,2025-09-27T02:58:24.145+00:00,2025-09-27T02:58:24.145+00:00,0
68d705786d08732e0fc6171f,68d705786d08732e0fc6171d,68d7054578436788b19eaab2,1,25,5,0,2025-09-27T02:58:24.146+00:00,2025-09-27T02:58:24.146+00:00,0
68d705786d08732e0fc61720,68d705786d08732e0fc6171d,68d7054578436788b19eacb1,1,79,5,0,2025-09-27T02:58:24.147+00:00,2025-09-27T02:58:24.147+00:00,0
68d705786d08732e0fc61721,68d705786d08732e0fc6171d,68d7054578436788b19eac4b,1,270,12,0,2025-09-27T02:58:24.149+00:00,2025-09-27T02:58:24.149+00:00,0
68d705786d08732e0fc61723,68d705786d08732e0fc61722,68d7054578436788b19eab9a,1,20,12,0,2025-09-27T02:58:24.152+00:00,2025-09-27T02:58:24.152+00:00,0
68d705786d08732e0fc61724,68d705786d08732e0fc61722,68d7054578436788b19eaac8,1,325,5,10,2025-09-27T02:58:24.153+00:00,2025-09-27T02:58:24.153+00:00,0
68d705786d08732e0fc61725,68d705786d08732e0fc61722,68d7054578436788b19eab13,1,1020,5,0,2025-09-27T02:58:24.154+00:00,2025-09-27T02:58:24.154+00:00,0
68d705786d08732e0fc61727,68d705786d08732e0fc61726,68d7054578436788b19eac26,1,999,5,0,2025-09-27T02:58:24.156+00:00,2025-09-27T02:58:24.156+00:00,0
68d705786d08732e0fc61728,68d705786d08732e0fc61726,68d7054578436788b19eab98,1,20,18,0,2025-09-27T02:58:24.157+00:00,2025-09-27T02:58:24.157+00:00,0
68d705786d08732e0fc61729,68d705786d08732e0fc61726,68d7054578436788b19eab13,1,1020,12,10,2025-09-27T02:58:24.157+00:00,2025-09-27T02:58:24.157+00:00,0
68d705786d08732e0fc6172b,68d705786d08732e0fc6172a,68d7054578436788b19eac14,1,15,5,0,2025-09-27T02:58:24.160+00:00,2025-09-27T02:58:24.160+00:00,0
68d705786d08732e0fc6172d,68d705786d08732e0fc6172c,68d7054578436788b19eabac,1,410,5,0,2025-09-27T02:58:24.162+00:00,2025-09-27T02:58:24.162+00:00,0
68d705786d08732e0fc6172e,68d705786d08732e0fc6172c,68d7054578436788b19eab4e,1,205,12,0,2025-09-27T02:58:24.162+00:00,2025-09-27T02:58:24.162+00:00,0
68d705786d08732e0fc61730,68d705786d08732e0fc6172f,68d7054578436788b19eac61,1,30,5,0,2025-09-27T02:58:24.164+00:00,2025-09-27T02:58:24.164+00:00,0
68d705786d08732e0fc61731,68d705786d08732e0fc6172f,68d7054578436788b19eab52,1,195,5,0,2025-09-27T02:58:24.165+00:00,2025-09-27T02:58:24.165+00:00,0
68d705786d08732e0fc61732,68d705786d08732e0fc6172f,68d7054578436788b19eac3a,1,320,12,0,2025-09-27T02:58:24.166+00:00,2025-09-27T02:58:24.166+00:00,0
68d705786d08732e0fc61733,68d705786d08732e0fc6172f,68d7054578436788b19eab62,1,45,12,0,2025-09-27T02:58:24.168+00:00,2025-09-27T02:58:24.168+00:00,0
68d705786d08732e0fc61735,68d705786d08732e0fc61734,68d7054578436788b19eab60,1,45,5,0,2025-09-27T02:58:24.170+00:00,2025-09-27T02:58:24.170+00:00,0
68d705786d08732e0fc61736,68d705786d08732e0fc61734,68d7054578436788b19eabec,1,20,18,0,2025-09-27T02:58:24.171+00:00,2025-09-27T02:58:24.171+00:00,0
68d705786d08732e0fc61737,68d705786d08732e0fc61734,68d7054578436788b19eaa96,1,235,18,0,2025-09-27T02:58:24.172+00:00,2025-09-27T02:58:24.172+00:00,0
68d705786d08732e0fc61739,68d705786d08732e0fc61738,68d7054578436788b19eacb3,1,869,12,0,2025-09-27T02:58:24.174+00:00,2025-09-27T02:58:24.174+00:00,0
68d705786d08732e0fc6173a,68d705786d08732e0fc61738,68d7054578436788b19eaac4,1,50,5,0,2025-09-27T02:58:24.175+00:00,2025-09-27T02:58:24.175+00:00,0
68d705786d08732e0fc6173b,68d705786d08732e0fc61738,68d7054578436788b19eab0d,1,630,12,0,2025-09-27T02:58:24.175+00:00,2025-09-27T02:58:24.175+00:00,0
68d705786d08732e0fc6173d,68d705786d08732e0fc6173c,68d7054578436788b19eaa9a,1,235,18,0,2025-09-27T02:58:24.177+00:00,2025-09-27T02:58:24.177+00:00,0
68d705786d08732e0fc6173e,68d705786d08732e0fc6173c,68d7054578436788b19eaabc,1,70,18,10,2025-09-27T02:58:24.178+00:00,2025-09-27T02:58:24.178+00:00,0
68d705786d08732e0fc6173f,68d705786d08732e0fc6173c,68d7054578436788b19eacad,1,199,12,5,2025-09-27T02:58:24.179+00:00,2025-09-27T02:58:24.179+00:00,0
68d705786d08732e0fc61740,68d705786d08732e0fc6173c,68d7054578436788b19eaab2,1,25,12,0,2025-09-27T02:58:24.180+00:00,2025-09-27T02:58:24.180+00:00,0
68d705786d08732e0fc61742,68d705786d08732e0fc61741,68d7054578436788b19eac87,1,40,18,0,2025-09-27T02:58:24.181+00:00,2025-09-27T02:58:24.181+00:00,0
68d705786d08732e0fc61744,68d705786d08732e0fc61743,68d7054578436788b19eacc9,1,119,5,0,2025-09-27T02:58:24.182+00:00,2025-09-27T02:58:24.182+00:00,0
68d705786d08732e0fc61745,68d705786d08732e0fc61743,68d7054578436788b19eab7c,1,120,12,0,2025-09-27T02:58:24.183+00:00,2025-09-27T02:58:24.183+00:00,0
68d705786d08732e0fc61746,68d705786d08732e0fc61743,68d7054578436788b19eaca5,1,249,18,5,2025-09-27T02:58:24.184+00:00,2025-09-27T02:58:24.184+00:00,0
68d705786d08732e0fc61748,68d705786d08732e0fc61747,68d7054578436788b19eab13,1,1020,5,0,2025-09-27T02:58:24.185+00:00,2025-09-27T02:58:24.185+00:00,0
68d705786d08732e0fc61749,68d705786d08732e0fc61747,68d7054578436788b19eaad6,1,200,5,0,2025-09-27T02:58:24.186+00:00,2025-09-27T02:58:24.186+00:00,0
68d705786d08732e0fc6174a,68d705786d08732e0fc61747,68d7054578436788b19eab92,1,80,18,0,2025-09-27T02:58:24.187+00:00,2025-09-27T02:58:24.187+00:00,0
68d705786d08732e0fc6174b,68d705786d08732e0fc61747,68d7054578436788b19eab1b,1,40,18,0,2025-09-27T02:58:24.188+00:00,2025-09-27T02:58:24.188+00:00,0
68d705786d08732e0fc6174d,68d705786d08732e0fc6174c,68d7054578436788b19eaa9c,1,195,18,0,2025-09-27T02:58:24.190+00:00,2025-09-27T02:58:24.190+00:00,0
68d705786d08732e0fc6174e,68d705786d08732e0fc6174c,68d7054578436788b19eabc6,1,410,12,0,2025-09-27T02:58:24.191+00:00,2025-09-27T02:58:24.191+00:00,0
68d705786d08732e0fc61750,68d705786d08732e0fc6174f,68d7054578436788b19eab39,1,1950,18,0,2025-09-27T02:58:24.192+00:00,2025-09-27T02:58:24.192+00:00,0
68d705786d08732e0fc61751,68d705786d08732e0fc6174f,68d7054578436788b19eaadc,1,250,12,0,2025-09-27T02:58:24.193+00:00,2025-09-27T02:58:24.193+00:00,0
68d705786d08732e0fc61753,68d705786d08732e0fc61752,68d7054578436788b19eab74,1,140,12,0,2025-09-27T02:58:24.194+00:00,2025-09-27T02:58:24.194+00:00,0
68d705786d08732e0fc61754,68d705786d08732e0fc61752,68d7054578436788b19eacc5,1,120,12,5,2025-09-27T02:58:24.195+00:00,2025-09-27T02:58:24.195+00:00,0
68d705786d08732e0fc61755,68d705786d08732e0fc61752,68d7054578436788b19eab21,1,40,5,0,2025-09-27T02:58:24.195+00:00,2025-09-27T02:58:24.195+00:00,0
68d705786d08732e0fc61756,68d705786d08732e0fc61752,68d7054578436788b19eab6e,1,160,5,0,2025-09-27T02:58:24.197+00:00,2025-09-27T02:58:24.197+00:00,0
68d705786d08732e0fc61758,68d705786d08732e0fc61757,68d7054578436788b19eabac,1,410,5,0,2025-09-27T02:58:24.198+00:00,2025-09-27T02:58:24.198+00:00,0
68d705786d08732e0fc61759,68d705786d08732e0fc61757,68d7054578436788b19eab21,1,40,18,0,2025-09-27T02:58:24.199+00:00,2025-09-27T02:58:24.199+00:00,0
68d705786d08732e0fc6175a,68d705786d08732e0fc61757,68d7054578436788b19eacb3,1,869,12,0,2025-09-27T02:58:24.200+00:00,2025-09-27T02:58:24.200+00:00,0
68d705786d08732e0fc6175b,68d705786d08732e0fc61757,68d7054578436788b19eaa7e,1,640,5,0,2025-09-27T02:58:24.201+00:00,2025-09-27T02:58:24.201+00:00,0
68d705786d08732e0fc6175d,68d705786d08732e0fc6175c,68d7054578436788b19eaab6,1,25,18,5,2025-09-27T02:58:24.203+00:00,2025-09-27T02:58:24.203+00:00,0
68d705786d08732e0fc6175e,68d705786d08732e0fc6175c,68d7054578436788b19eaaf6,1,50,12,0,2025-09-27T02:58:24.204+00:00,2025-09-27T02:58:24.204+00:00,0
68d705786d08732e0fc6175f,68d705786d08732e0fc6175c,68d7054578436788b19eab74,1,140,5,0,2025-09-27T02:58:24.205+00:00,2025-09-27T02:58:24.205+00:00,0
68d705786d08732e0fc61761,68d705786d08732e0fc61760,68d7054578436788b19eaa74,1,685,18,0,2025-09-27T02:58:24.206+00:00,2025-09-27T02:58:24.206+00:00,0
68d705786d08732e0fc61762,68d705786d08732e0fc61760,68d7054578436788b19eab48,1,440,5,5,2025-09-27T02:58:24.208+00:00,2025-09-27T02:58:24.208+00:00,0
68d705786d08732e0fc61764,68d705786d08732e0fc61763,68d7054578436788b19eaae4,1,50,12,0,2025-09-27T02:58:24.209+00:00,2025-09-27T02:58:24.209+00:00,0
68d705786d08732e0fc61765,68d705786d08732e0fc61763,68d7054578436788b19eaad8,1,160,18,5,2025-09-27T02:58:24.209+00:00,2025-09-27T02:58:24.209+00:00,0
68d705786d08732e0fc61766,68d705786d08732e0fc61763,68d7054578436788b19eac8f,1,220,12,0,2025-09-27T02:58:24.210+00:00,2025-09-27T02:58:24.210+00:00,0
68d705786d08732e0fc61767,68d705786d08732e0fc61763,68d7054578436788b19eab52,1,195,12,0,2025-09-27T02:58:24.211+00:00,2025-09-27T02:58:24.211+00:00,0
68d705786d08732e0fc61769,68d705786d08732e0fc61768,68d7054578436788b19eac2a,1,2199,18,0,2025-09-27T02:58:24.213+00:00,2025-09-27T02:58:24.213+00:00,0
68d705786d08732e0fc6176a,68d705786d08732e0fc61768,68d7054578436788b19eabc2,1,410,12,0,2025-09-27T02:58:24.213+00:00,2025-09-27T02:58:24.213+00:00,0
68d705786d08732e0fc6176b,68d705786d08732e0fc61768,68d7054578436788b19eaba0,1,499,18,0,2025-09-27T02:58:24.214+00:00,2025-09-27T02:58:24.214+00:00,0
68d705786d08732e0fc6176d,68d705786d08732e0fc6176c,68d7054578436788b19eab5e,1,45,5,10,2025-09-27T02:58:24.216+00:00,2025-09-27T02:58:24.216+00:00,0
68d705786d08732e0fc6176e,68d705786d08732e0fc6176c,68d7054578436788b19eace6,1,199,12,0,2025-09-27T02:58:24.217+00:00,2025-09-27T02:58:24.217+00:00,0
68d705786d08732e0fc6176f,68d705786d08732e0fc6176c,68d7054578436788b19eaa9a,1,235,12,0,2025-09-27T02:58:24.219+00:00,2025-09-27T02:58:24.219+00:00,0
68d705786d08732e0fc61770,68d705786d08732e0fc6176c,68d7054578436788b19eaac8,1,325,5,5,2025-09-27T02:58:24.220+00:00,2025-09-27T02:58:24.220+00:00,0
68d705786d08732e0fc61772,68d705786d08732e0fc61771,68d7054578436788b19eaaf4,1,50,5,0,2025-09-27T02:58:24.223+00:00,2025-09-27T02:58:24.223+00:00,0
68d705786d08732e0fc61773,68d705786d08732e0fc61771,68d7054578436788b19eab70,1,160,12,0,2025-09-27T02:58:24.224+00:00,2025-09-27T02:58:24.224+00:00,0
68d705786d08732e0fc61774,68d705786d08732e0fc61771,68d7054578436788b19eabac,1,410,5,0,2025-09-27T02:58:24.225+00:00,2025-09-27T02:58:24.225+00:00,0
68d705786d08732e0fc61776,68d705786d08732e0fc61775,68d7054578436788b19eabe4,1,25,12,0,2025-09-27T02:58:24.228+00:00,2025-09-27T02:58:24.228+00:00,0
68d705786d08732e0fc61777,68d705786d08732e0fc61775,68d7054578436788b19eac67,1,180,12,5,2025-09-27T02:58:24.229+00:00,2025-09-27T02:58:24.229+00:00,0
68d705786d08732e0fc61779,68d705786d08732e0fc61778,68d7054578436788b19eab35,1,139,18,0,2025-09-27T02:58:24.230+00:00,2025-09-27T02:58:24.230+00:00,0
68d705786d08732e0fc6177a,68d705786d08732e0fc61778,68d7054578436788b19eac24,1,999,5,0,2025-09-27T02:58:24.231+00:00,2025-09-27T02:58:24.231+00:00,0
68d705786d08732e0fc6177b,68d705786d08732e0fc61778,68d7054578436788b19eac75,1,399,5,0,2025-09-27T02:58:24.232+00:00,2025-09-27T02:58:24.232+00:00,0
68d705786d08732e0fc6177d,68d705786d08732e0fc6177c,68d7054578436788b19eabec,1,20,18,0,2025-09-27T02:58:24.233+00:00,2025-09-27T02:58:24.233+00:00,0
68d705786d08732e0fc6177f,68d705786d08732e0fc6177e,68d7054578436788b19eaa86,1,425,5,0,2025-09-27T02:58:24.234+00:00,2025-09-27T02:58:24.234+00:00,0
68d705786d08732e0fc61781,68d705786d08732e0fc61780,68d7054578436788b19eab82,1,199,5,10,2025-09-27T02:58:24.236+00:00,2025-09-27T02:58:24.236+00:00,0
68d705786d08732e0fc61782,68d705786d08732e0fc61780,68d7054578436788b19eaa84,1,259,18,10,2025-09-27T02:58:24.237+00:00,2025-09-27T02:58:24.237+00:00,0
68d705786d08732e0fc61784,68d705786d08732e0fc61783,68d7054578436788b19eabec,1,20,12,0,2025-09-27T02:58:24.239+00:00,2025-09-27T02:58:24.239+00:00,0
68d705786d08732e0fc61785,68d705786d08732e0fc61783,68d7054578436788b19eac57,1,149,12,0,2025-09-27T02:58:24.240+00:00,2025-09-27T02:58:24.240+00:00,0
68d705786d08732e0fc61787,68d705786d08732e0fc61786,68d7054578436788b19eab5c,1,100,18,0,2025-09-27T02:58:24.242+00:00,2025-09-27T02:58:24.242+00:00,0
68d705786d08732e0fc61788,68d705786d08732e0fc61786,68d7054578436788b19eac51,1,380,12,0,2025-09-27T02:58:24.243+00:00,2025-09-27T02:58:24.243+00:00,0
68d705786d08732e0fc61789,68d705786d08732e0fc61786,68d7054578436788b19eab96,1,50,12,0,2025-09-27T02:58:24.243+00:00,2025-09-27T02:58:24.243+00:00,0
68d705786d08732e0fc6178b,68d705786d08732e0fc6178a,68d7054578436788b19eac14,1,15,12,0,2025-09-27T02:58:24.245+00:00,2025-09-27T02:58:24.245+00:00,0
68d705786d08732e0fc6178c,68d705786d08732e0fc6178a,68d7054578436788b19eacce,1,250,5,0,2025-09-27T02:58:24.245+00:00,2025-09-27T02:58:24.245+00:00,0
68d705786d08732e0fc6178d,68d705786d08732e0fc6178a,68d7054578436788b19eac73,1,230,12,0,2025-09-27T02:58:24.246+00:00,2025-09-27T02:58:24.246+00:00,0
68d705786d08732e0fc6178e,68d705786d08732e0fc6178a,68d7054578436788b19eaaf0,1,60,18,0,2025-09-27T02:58:24.248+00:00,2025-09-27T02:58:24.248+00:00,0
68d705786d08732e0fc61790,68d705786d08732e0fc6178f,68d7054578436788b19eabba,1,680,18,0,2025-09-27T02:58:24.249+00:00,2025-09-27T02:58:24.249+00:00,0
68d705786d08732e0fc61791,68d705786d08732e0fc6178f,68d7054578436788b19eacb3,1,869,18,0,2025-09-27T02:58:24.250+00:00,2025-09-27T02:58:24.250+00:00,0
68d705786d08732e0fc61792,68d705786d08732e0fc6178f,68d7054578436788b19eabfe,1,199,5,0,2025-09-27T02:58:24.251+00:00,2025-09-27T02:58:24.251+00:00,0
68d705786d08732e0fc61794,68d705786d08732e0fc61793,68d7054578436788b19eacd4,1,160,18,0,2025-09-27T02:58:24.252+00:00,2025-09-27T02:58:24.252+00:00,0
68d705786d08732e0fc61795,68d705786d08732e0fc61793,68d7054578436788b19eac55,1,139,12,0,2025-09-27T02:58:24.253+00:00,2025-09-27T02:58:24.253+00:00,0
68d705786d08732e0fc61796,68d705786d08732e0fc61793,68d7054578436788b19eabea,1,30,18,0,2025-09-27T02:58:24.254+00:00,2025-09-27T02:58:24.254+00:00,0
68d705786d08732e0fc61797,68d705786d08732e0fc61793,68d7054578436788b19eabda,1,109,18,10,2025-09-27T02:58:24.255+00:00,2025-09-27T02:58:24.255+00:00,0
68d705786d08732e0fc61799,68d705786d08732e0fc61798,68d7054578436788b19eaac8,1,325,12,0,2025-09-27T02:58:24.257+00:00,2025-09-27T02:58:24.257+00:00,0
68d705786d08732e0fc6179a,68d705786d08732e0fc61798,68d7054578436788b19eac8f,1,220,18,0,2025-09-27T02:58:24.257+00:00,2025-09-27T02:58:24.257+00:00,0
68d705786d08732e0fc6179b,68d705786d08732e0fc61798,68d7054578436788b19eacb7,1,279,12,0,2025-09-27T02:58:24.259+00:00,2025-09-27T02:58:24.259+00:00,0
68d705786d08732e0fc6179d,68d705786d08732e0fc6179c,68d7054578436788b19eab5e,1,45,5,0,2025-09-27T02:58:24.260+00:00,2025-09-27T02:58:24.260+00:00,0
68d705786d08732e0fc6179f,68d705786d08732e0fc6179e,68d7054578436788b19eaac6,1,50,5,0,2025-09-27T02:58:24.262+00:00,2025-09-27T02:58:24.262+00:00,0
68d705786d08732e0fc617a0,68d705786d08732e0fc6179e,68d7054578436788b19eaaa6,1,99,18,0,2025-09-27T02:58:24.263+00:00,2025-09-27T02:58:24.263+00:00,0
68d705786d08732e0fc617a1,68d705786d08732e0fc6179e,68d7054578436788b19eabdc,1,100,18,5,2025-09-27T02:58:24.264+00:00,2025-09-27T02:58:24.264+00:00,0
68d705786d08732e0fc617a3,68d705786d08732e0fc617a2,68d7054578436788b19eaac2,1,70,5,0,2025-09-27T02:58:24.266+00:00,2025-09-27T02:58:24.266+00:00,0
68d705786d08732e0fc617a4,68d705786d08732e0fc617a2,68d7054578436788b19eaac8,1,325,18,0,2025-09-27T02:58:24.267+00:00,2025-09-27T02:58:24.267+00:00,0
68d705786d08732e0fc617a5,68d705786d08732e0fc617a2,68d7054578436788b19eac85,1,99,18,0,2025-09-27T02:58:24.268+00:00,2025-09-27T02:58:24.268+00:00,0
68d705786d08732e0fc617a6,68d705786d08732e0fc617a2,68d7054578436788b19eac59,1,179,12,10,2025-09-27T02:58:24.270+00:00,2025-09-27T02:58:24.270+00:00,0
68d705786d08732e0fc617a8,68d705786d08732e0fc617a7,68d7054578436788b19eacaf,1,219,18,0,2025-09-27T02:58:24.272+00:00,2025-09-27T02:58:24.272+00:00,0
68d705786d08732e0fc617a9,68d705786d08732e0fc617a7,68d7054578436788b19eac2c,1,2149,5,0,2025-09-27T02:58:24.272+00:00,2025-09-27T02:58:24.272+00:00,0
68d705786d08732e0fc617aa,68d705786d08732e0fc617a7,68d7054578436788b19eab84,1,199,12,5,2025-09-27T02:58:24.273+00:00,2025-09-27T02:58:24.273+00:00,0
68d705786d08732e0fc617ac,68d705786d08732e0fc617ab,68d7054578436788b19eac73,1,230,12,0,2025-09-27T02:58:24.275+00:00,2025-09-27T02:58:24.275+00:00,0
68d705786d08732e0fc617ad,68d705786d08732e0fc617ab,68d7054578436788b19eaafe,1,50,12,0,2025-09-27T02:58:24.276+00:00,2025-09-27T02:58:24.276+00:00,0
68d705786d08732e0fc617af,68d705786d08732e0fc617ae,68d7054578436788b19eabba,1,680,12,0,2025-09-27T02:58:24.277+00:00,2025-09-27T02:58:24.277+00:00,0
68d705786d08732e0fc617b0,68d705786d08732e0fc617ae,68d7054578436788b19eac97,1,250,12,0,2025-09-27T02:58:24.278+00:00,2025-09-27T02:58:24.278+00:00,0
68d705786d08732e0fc617b1,68d705786d08732e0fc617ae,68d7054578436788b19eabd8,1,99,5,0,2025-09-27T02:58:24.279+00:00,2025-09-27T02:58:24.279+00:00,0
68d705786d08732e0fc617b3,68d705786d08732e0fc617b2,68d7054578436788b19eaba6,1,249,18,10,2025-09-27T02:58:24.281+00:00,2025-09-27T02:58:24.281+00:00,0
68d705786d08732e0fc617b4,68d705786d08732e0fc617b2,68d7054578436788b19eac2c,1,2149,5,0,2025-09-27T02:58:24.281+00:00,2025-09-27T02:58:24.281+00:00,0
68d705786d08732e0fc617b6,68d705786d08732e0fc617b5,68d7054578436788b19eab1b,1,40,5,0,2025-09-27T02:58:24.283+00:00,2025-09-27T02:58:24.283+00:00,0
68d705786d08732e0fc617b7,68d705786d08732e0fc617b5,68d7054578436788b19eaadc,1,250,5,0,2025-09-27T02:58:24.284+00:00,2025-09-27T02:58:24.284+00:00,0
68d705786d08732e0fc617b8,68d705786d08732e0fc617b5,68d7054578436788b19eac85,1,99,12,0,2025-09-27T02:58:24.285+00:00,2025-09-27T02:58:24.285+00:00,0
68d705786d08732e0fc617b9,68d705786d08732e0fc617b5,68d7054578436788b19eaa80,1,249,18,0,2025-09-27T02:58:24.286+00:00,2025-09-27T02:58:24.286+00:00,0
68d705786d08732e0fc617bb,68d705786d08732e0fc617ba,68d7054578436788b19eac91,1,319,5,0,2025-09-27T02:58:24.288+00:00,2025-09-27T02:58:24.288+00:00,0
68d705786d08732e0fc617bd,68d705786d08732e0fc617bc,68d7054578436788b19eac4d,1,159,5,0,2025-09-27T02:58:24.289+00:00,2025-09-27T02:58:24.289+00:00,0
68d705786d08732e0fc617be,68d705786d08732e0fc617bc,68d7054578436788b19eacd2,1,345,18,0,2025-09-27T02:58:24.290+00:00,2025-09-27T02:58:24.290+00:00,0
68d705786d08732e0fc617bf,68d705786d08732e0fc617bc,68d7054578436788b19eabc4,1,410,5,0,2025-09-27T02:58:24.291+00:00,2025-09-27T02:58:24.291+00:00,0
68d705786d08732e0fc617c1,68d705786d08732e0fc617c0,68d7054578436788b19eab94,1,99,12,0,2025-09-27T02:58:24.293+00:00,2025-09-27T02:58:24.293+00:00,0
68d705786d08732e0fc617c2,68d705786d08732e0fc617c0,68d7054578436788b19eab5a,1,100,5,0,2025-09-27T02:58:24.294+00:00,2025-09-27T02:58:24.294+00:00,0
68d705786d08732e0fc617c3,68d705786d08732e0fc617c0,68d7054578436788b19eabe2,1,20,12,0,2025-09-27T02:58:24.295+00:00,2025-09-27T02:58:24.295+00:00,0
68d705786d08732e0fc617c4,68d705786d08732e0fc617c0,68d7054578436788b19eab58,1,100,18,0,2025-09-27T02:58:24.295+00:00,2025-09-27T02:58:24.295+00:00,0
68d705786d08732e0fc617c6,68d705786d08732e0fc617c5,68d7054578436788b19eaa96,1,235,5,0,2025-09-27T02:58:24.297+00:00,2025-09-27T02:58:24.297+00:00,0
68d705786d08732e0fc617c7,68d705786d08732e0fc617c5,68d7054578436788b19eab94,1,99,18,0,2025-09-27T02:58:24.299+00:00,2025-09-27T02:58:24.299+00:00,0
68d705786d08732e0fc617c8,68d705786d08732e0fc617c5,68d7054578436788b19eabe8,1,25,5,0,2025-09-27T02:58:24.299+00:00,2025-09-27T02:58:24.299+00:00,0
68d705786d08732e0fc617ca,68d705786d08732e0fc617c9,68d7054578436788b19eac69,1,210,12,0,2025-09-27T02:58:24.301+00:00,2025-09-27T02:58:24.301+00:00,0
68d705786d08732e0fc617cb,68d705786d08732e0fc617c9,68d7054578436788b19eaaf0,1,60,5,0,2025-09-27T02:58:24.302+00:00,2025-09-27T02:58:24.302+00:00,0
68d705786d08732e0fc617cc,68d705786d08732e0fc617c9,68d7054578436788b19eacc1,1,99,12,0,2025-09-27T02:58:24.303+00:00,2025-09-27T02:58:24.303+00:00,0
68d705786d08732e0fc617ce,68d705786d08732e0fc617cd,68d7054578436788b19eab62,1,45,5,0,2025-09-27T02:58:24.305+00:00,2025-09-27T02:58:24.305+00:00,0
68d705786d08732e0fc617cf,68d705786d08732e0fc617cd,68d7054578436788b19eab98,1,20,18,0,2025-09-27T02:58:24.306+00:00,2025-09-27T02:58:24.306+00:00,0
68d705786d08732e0fc617d0,68d705786d08732e0fc617cd,68d7054578436788b19eacd0,1,260,18,0,2025-09-27T02:58:24.307+00:00,2025-09-27T02:58:24.307+00:00,0
68d705786d08732e0fc617d2,68d705786d08732e0fc617d1,68d7054578436788b19eac75,1,399,5,5,2025-09-27T02:58:24.308+00:00,2025-09-27T02:58:24.308+00:00,0
68d705786d08732e0fc617d3,68d705786d08732e0fc617d1,68d7054578436788b19eac95,1,460,12,0,2025-09-27T02:58:24.309+00:00,2025-09-27T02:58:24.309+00:00,0
68d705786d08732e0fc617d5,68d705786d08732e0fc617d4,68d7054578436788b19eacda,1,20,18,0,2025-09-27T02:58:24.310+00:00,2025-09-27T02:58:24.310+00:00,0
68d705786d08732e0fc617d6,68d705786d08732e0fc617d4,68d7054578436788b19eaade,1,250,12,0,2025-09-27T02:58:24.310+00:00,2025-09-27T02:58:24.310+00:00,0
68d705786d08732e0fc617d7,68d705786d08732e0fc617d4,68d7054578436788b19eabf2,1,30,18,0,2025-09-27T02:58:24.311+00:00,2025-09-27T02:58:24.311+00:00,0
68d705786d08732e0fc617d8,68d705786d08732e0fc617d4,68d7054578436788b19eaab0,1,25,12,0,2025-09-27T02:58:24.312+00:00,2025-09-27T02:58:24.312+00:00,0
68d705786d08732e0fc617da,68d705786d08732e0fc617d9,68d7054578436788b19eab39,1,1950,18,5,2025-09-27T02:58:24.314+00:00,2025-09-27T02:58:24.314+00:00,0
68d705786d08732e0fc617db,68d705786d08732e0fc617d9,68d7054578436788b19eac46,1,30,18,0,2025-09-27T02:58:24.315+00:00,2025-09-27T02:58:24.315+00:00,0
68d705786d08732e0fc617dd,68d705786d08732e0fc617dc,68d7054578436788b19eac69,1,210,5,0,2025-09-27T02:58:24.316+00:00,2025-09-27T02:58:24.316+00:00,0
68d705786d08732e0fc617de,68d705786d08732e0fc617dc,68d7054578436788b19eac69,1,210,5,0,2025-09-27T02:58:24.317+00:00,2025-09-27T02:58:24.317+00:00,0
68d705786d08732e0fc617df,68d705786d08732e0fc617dc,68d7054578436788b19eabf4,1,30,5,0,2025-09-27T02:58:24.319+00:00,2025-09-27T02:58:24.319+00:00,0
68d705786d08732e0fc617e0,68d705786d08732e0fc617dc,68d7054578436788b19eab96,1,50,5,0,2025-09-27T02:58:24.319+00:00,2025-09-27T02:58:24.319+00:00,0
68d705786d08732e0fc617e2,68d705786d08732e0fc617e1,68d7054578436788b19eacc5,1,120,18,0,2025-09-27T02:58:24.321+00:00,2025-09-27T02:58:24.321+00:00,0
68d705786d08732e0fc617e3,68d705786d08732e0fc617e1,68d7054578436788b19eab8a,1,99,18,0,2025-09-27T02:58:24.322+00:00,2025-09-27T02:58:24.322+00:00,0
