_id,customer_id,sale_date,total_amount,payment_mode,createdAt,updatedAt,__v
68d705776d08732e0fc61669,68d7054578436788b19ea917,2025-04-30T21:50:00.000+00:00,865.92,UPI,2025-09-27T02:58:23.981+00:00,2025-09-27T02:58:23.981+00:00,0
68d705776d08732e0fc6166c,68d7054578436788b19ea908,2025-04-30T18:35:00.000+00:00,78.4,CASH,2025-09-27T02:58:23.983+00:00,2025-09-27T02:58:23.983+00:00,0
68d705776d08732e0fc6166e,68d7054578436788b19ea90e,2025-04-30T16:04:00.000+00:00,468.16,CARD,2025-09-27T02:58:23.984+00:00,2025-09-27T02:58:23.984+00:00,0
68d705776d08732e0fc61670,68d7054578436788b19ea919,2025-04-30T09:26:00.000+00:00,56.0,CASH,2025-09-27T02:58:23.987+00:00,2025-09-27T02:58:23.987+00:00,0
68d705776d08732e0fc61672,68d7054578436788b19ea920,2025-05-01T11:47:00.000+00:00,262.5,CASH,2025-09-27T02:58:23.989+00:00,2025-09-27T02:58:23.989+00:00,0
68d705776d08732e0fc61674,68d7054578436788b19ea92e,2025-05-01T10:12:00.000+00:00,868.63,CARD,2025-09-27T02:58:23.991+00:00,2025-09-27T02:58:23.991+00:00,0
68d705776d08732e0fc61678,68d7054578436788b19ea922,2025-05-01T19:14:00.000+00:00,95.2,UPI,2025-09-27T02:58:23.994+00:00,2025-09-27T02:58:23.994+00:00,0
68d705776d08732e0fc6167b,68d7054578436788b19ea932,2025-05-01T09:52:00.000+00:00,100.8,CARD,2025-09-27T02:58:23.996+00:00,2025-09-27T02:58:23.996+00:00,0
68d705776d08732e0fc6167d,68d7054578436788b19ea924,2025-05-01T10:10:00.000+00:00,631.84,UPI,2025-09-27T02:58:23.997+00:00,2025-09-27T02:58:23.997+00:00,0
68d705786d08732e0fc61682,68d7054578436788b19ea90d,2025-05-01T13:31:00.000+00:00,31.5,CARD,2025-09-27T02:58:24.002+00:00,2025-09-27T02:58:24.002+00:00,0
68d705786d08732e0fc61684,68d7054578436788b19ea90d,2025-05-01T15:18:00.000+00:00,1225.44,CARD,2025-09-27T02:58:24.003+00:00,2025-09-27T02:58:24.003+00:00,0
68d705786d08732e0fc61689,68d7054578436788b19ea92e,2025-05-01T14:50:00.000+00:00,546.56,CASH,2025-09-27T02:58:24.008+00:00,2025-09-27T02:58:24.008+00:00,0
68d705786d08732e0fc6168d,68d7054578436788b19ea931,2025-05-01T18:38:00.000+00:00,519.34,CASH,2025-09-27T02:58:24.011+00:00,2025-09-27T02:58:24.011+00:00,0
68d705786d08732e0fc61691,68d7054578436788b19ea91b,2025-05-01T18:55:00.000+00:00,1233.96,CASH,2025-09-27T02:58:24.014+00:00,2025-09-27T02:58:24.014+00:00,0
68d705786d08732e0fc61694,68d7054578436788b19ea92e,2025-05-01T11:41:00.000+00:00,1322.28,UPI,2025-09-27T02:58:24.018+00:00,2025-09-27T02:58:24.018+00:00,0
68d705786d08732e0fc61699,68d7054578436788b19ea931,2025-05-01T18:18:00.000+00:00,733.95,CARD,2025-09-27T02:58:24.023+00:00,2025-09-27T02:58:24.023+00:00,0
68d705786d08732e0fc6169b,68d7054578436788b19ea930,2025-05-01T19:13:00.000+00:00,714.0,CASH,2025-09-27T02:58:24.025+00:00,2025-09-27T02:58:24.025+00:00,0
68d705786d08732e0fc616a0,68d7054578436788b19ea933,2025-05-01T18:18:00.000+00:00,1517.95,UPI,2025-09-27T02:58:24.029+00:00,2025-09-27T02:58:24.029+00:00,0
68d705786d08732e0fc616a4,68d7054578436788b19ea932,2025-05-01T15:42:00.000+00:00,435.42,CARD,2025-09-27T02:58:24.032+00:00,2025-09-27T02:58:24.032+00:00,0
68d705786d08732e0fc616a6,68d7054578436788b19ea91b,2025-05-01T09:41:00.000+00:00,6119.54,UPI,2025-09-27T02:58:24.033+00:00,2025-09-27T02:58:24.033+00:00,0
68d705786d08732e0fc616ab,68d7054578436788b19ea917,2025-05-01T20:36:00.000+00:00,801.34,CARD,2025-09-27T02:58:24.038+00:00,2025-09-27T02:58:24.038+00:00,0
68d705786d08732e0fc616ae,68d7054578436788b19ea920,2025-05-01T12:22:00.000+00:00,4666.14,UPI,2025-09-27T02:58:24.040+00:00,2025-09-27T02:58:24.040+00:00,0
68d705786d08732e0fc616b3,68d7054578436788b19ea90b,2025-05-02T19:23:00.000+00:00,253.33,CARD,2025-09-27T02:58:24.045+00:00,2025-09-27T02:58:24.045+00:00,0
68d705786d08732e0fc616b6,68d7054578436788b19ea911,2025-05-02T09:43:00.000+00:00,279.52,CARD,2025-09-27T02:58:24.047+00:00,2025-09-27T02:58:24.047+00:00,0
68d705786d08732e0fc616b9,68d7054578436788b19ea908,2025-05-02T21:07:00.000+00:00,264.94,CARD,2025-09-27T02:58:24.050+00:00,2025-09-27T02:58:24.050+00:00,0
68d705786d08732e0fc616bb,68d7054578436788b19ea91c,2025-05-02T13:41:00.000+00:00,23.6,UPI,2025-09-27T02:58:24.051+00:00,2025-09-27T02:58:24.051+00:00,0
68d705786d08732e0fc616bd,68d7054578436788b19ea90c,2025-05-02T18:43:00.000+00:00,459.2,CARD,2025-09-27T02:58:24.053+00:00,2025-09-27T02:58:24.053+00:00,0
68d705786d08732e0fc616bf,68d7054578436788b19ea917,2025-05-02T18:21:00.000+00:00,132.93,CARD,2025-09-27T02:58:24.054+00:00,2025-09-27T02:58:24.054+00:00,0
68d705786d08732e0fc616c2,68d7054578436788b19ea934,2025-05-02T17:24:00.000+00:00,1237.25,CASH,2025-09-27T02:58:24.057+00:00,2025-09-27T02:58:24.057+00:00,0
68d705786d08732e0fc616c6,68d7054578436788b19ea934,2025-05-02T20:13:00.000+00:00,52.5,CARD,2025-09-27T02:58:24.060+00:00,2025-09-27T02:58:24.060+00:00,0
68d705786d08732e0fc616c8,68d7054578436788b19ea90f,2025-05-02T13:23:00.000+00:00,510.77,CASH,2025-09-27T02:58:24.062+00:00,2025-09-27T02:58:24.062+00:00,0
68d705786d08732e0fc616cb,68d7054578436788b19ea909,2025-05-02T21:33:00.000+00:00,871.17,UPI,2025-09-27T02:58:24.065+00:00,2025-09-27T02:58:24.065+00:00,0
68d705786d08732e0fc616d0,68d7054578436788b19ea92b,2025-05-02T16:50:00.000+00:00,6107.15,CASH,2025-09-27T02:58:24.069+00:00,2025-09-27T02:58:24.069+00:00,0
68d705786d08732e0fc616d5,68d7054578436788b19ea930,2025-05-02T18:50:00.000+00:00,870.73,UPI,2025-09-27T02:58:24.075+00:00,2025-09-27T02:58:24.075+00:00,0
68d705786d08732e0fc616d9,68d7054578436788b19ea91a,2025-05-02T09:17:00.000+00:00,1552.18,CASH,2025-09-27T02:58:24.078+00:00,2025-09-27T02:58:24.078+00:00,0
68d705786d08732e0fc616de,68d7054578436788b19ea929,2025-05-02T10:12:00.000+00:00,98.75,CARD,2025-09-27T02:58:24.083+00:00,2025-09-27T02:58:24.083+00:00,0
68d705786d08732e0fc616e0,68d7054578436788b19ea91f,2025-05-02T11:12:00.000+00:00,726.88,CASH,2025-09-27T02:58:24.085+00:00,2025-09-27T02:58:24.085+00:00,0
68d705786d08732e0fc616e3,68d7054578436788b19ea933,2025-05-02T12:22:00.000+00:00,147.0,UPI,2025-09-27T02:58:24.087+00:00,2025-09-27T02:58:24.087+00:00,0
68d705786d08732e0fc616e5,68d7054578436788b19ea92e,2025-05-02T20:27:00.000+00:00,1305.18,UPI,2025-09-27T02:58:24.088+00:00,2025-09-27T02:58:24.088+00:00,0
68d705786d08732e0fc616e9,68d7054578436788b19ea90a,2025-05-02T15:30:00.000+00:00,241.5,CASH,2025-09-27T02:58:24.091+00:00,2025-09-27T02:58:24.091+00:00,0
68d705786d08732e0fc616eb,68d7054578436788b19ea92b,2025-05-02T09:56:00.000+00:00,640.77,CASH,2025-09-27T02:58:24.093+00:00,2025-09-27T02:58:24.093+00:00,0
68d705786d08732e0fc616ee,68d7054578436788b19ea907,2025-05-02T16:57:00.000+00:00,199.84,CARD,2025-09-27T02:58:24.095+00:00,2025-09-27T02:58:24.095+00:00,0
68d705786d08732e0fc616f1,68d7054578436788b19ea91e,2025-05-02T09:51:00.000+00:00,1853.65,CARD,2025-09-27T02:58:24.098+00:00,2025-09-27T02:58:24.098+00:00,0
68d705786d08732e0fc616f6,68d7054578436788b19ea930,2025-05-02T13:49:00.000+00:00,1341.55,UPI,2025-09-27T02:58:24.103+00:00,2025-09-27T02:58:24.103+00:00,0
68d705786d08732e0fc616fb,68d7054578436788b19ea914,2025-05-02T17:02:00.000+00:00,156.8,CASH,2025-09-27T02:58:24.107+00:00,2025-09-27T02:58:24.107+00:00,0
68d705786d08732e0fc616fd,68d7054578436788b19ea918,2025-05-02T18:51:00.000+00:00,3084.59,UPI,2025-09-27T02:58:24.109+00:00,2025-09-27T02:58:24.109+00:00,0
68d705786d08732e0fc61702,68d7054578436788b19ea91d,2025-05-03T19:01:00.000+00:00,273.93,CARD,2025-09-27T02:58:24.114+00:00,2025-09-27T02:58:24.114+00:00,0
68d705786d08732e0fc61706,68d7054578436788b19ea915,2025-05-03T15:28:00.000+00:00,126.0,UPI,2025-09-27T02:58:24.117+00:00,2025-09-27T02:58:24.117+00:00,0
68d705786d08732e0fc61708,68d7054578436788b19ea90f,2025-05-03T16:33:00.000+00:00,4247.6,UPI,2025-09-27T02:58:24.118+00:00,2025-09-27T02:58:24.118+00:00,0
68d705786d08732e0fc6170c,68d7054578436788b19ea917,2025-05-03T18:20:00.000+00:00,651.8,UPI,2025-09-27T02:58:24.122+00:00,2025-09-27T02:58:24.122+00:00,0
68d705786d08732e0fc6170f,68d7054578436788b19ea91c,2025-05-03T10:02:00.000+00:00,413.28,CASH,2025-09-27T02:58:24.125+00:00,2025-09-27T02:58:24.125+00:00,0
68d705786d08732e0fc61711,68d7054578436788b19ea91c,2025-05-03T12:32:00.000+00:00,1818.13,CARD,2025-09-27T02:58:24.127+00:00,2025-09-27T02:58:24.127+00:00,0
68d705786d08732e0fc61716,68d7054578436788b19ea911,2025-05-03T15:58:00.000+00:00,623.84,CARD,2025-09-27T02:58:24.133+00:00,2025-09-27T02:58:24.133+00:00,0
68d705786d08732e0fc6171a,68d7054578436788b19ea913,2025-05-03T09:03:00.000+00:00,1482.48,CASH,2025-09-27T02:58:24.139+00:00,2025-09-27T02:58:24.139+00:00,0
68d705786d08732e0fc6171d,68d7054578436788b19ea914,2025-05-03T21:53:00.000+00:00,523.6,CASH,2025-09-27T02:58:24.143+00:00,2025-09-27T02:58:24.143+00:00,0
68d705786d08732e0fc61722,68d7054578436788b19ea909,2025-05-03T15:42:00.000+00:00,1400.52,CARD,2025-09-27T02:58:24.150+00:00,2025-09-27T02:58:24.150+00:00,0
68d705786d08732e0fc61726,68d7054578436788b19ea917,2025-05-03T21:52:00.000+00:00,2100.71,CARD,2025-09-27T02:58:24.155+00:00,2025-09-27T02:58:24.155+00:00,0
68d705786d08732e0fc6172a,68d7054578436788b19ea922,2025-05-03T13:58:00.000+00:00,15.75,UPI,2025-09-27T02:58:24.159+00:00,2025-09-27T02:58:24.159+00:00,0
68d705786d08732e0fc6172c,68d7054578436788b19ea935,2025-05-03T15:10:00.000+00:00,660.1,CASH,2025-09-27T02:58:24.161+00:00,2025-09-27T02:58:24.161+00:00,0
68d705786d08732e0fc6172f,68d7054578436788b19ea90d,2025-05-03T18:22:00.000+00:00,645.05,CASH,2025-09-27T02:58:24.163+00:00,2025-09-27T02:58:24.163+00:00,0
68d705786d08732e0fc61734,68d7054578436788b19ea928,2025-05-03T20:58:00.000+00:00,348.15,CARD,2025-09-27T02:58:24.169+00:00,2025-09-27T02:58:24.169+00:00,0
68d705786d08732e0fc61738,68d7054578436788b19ea90f,2025-05-03T17:54:00.000+00:00,1731.38,CARD,2025-09-27T02:58:24.173+00:00,2025-09-27T02:58:24.173+00:00,0
68d705786d08732e0fc6173c,68d7054578436788b19ea91f,2025-05-03T09:18:00.000+00:00,591.38,CARD,2025-09-27T02:58:24.176+00:00,2025-09-27T02:58:24.176+00:00,0
68d705786d08732e0fc61741,68d7054578436788b19ea916,2025-05-03T17:07:00.000+00:00,47.2,CARD,2025-09-27T02:58:24.180+00:00,2025-09-27T02:58:24.180+00:00,0
68d705786d08732e0fc61743,68d7054578436788b19ea91a,2025-05-03T20:02:00.000+00:00,538.48,CASH,2025-09-27T02:58:24.181+00:00,2025-09-27T02:58:24.181+00:00,0
68d705786d08732e0fc61747,68d7054578436788b19ea908,2025-05-03T19:08:00.000+00:00,1422.6,CASH,2025-09-27T02:58:24.185+00:00,2025-09-27T02:58:24.185+00:00,0
68d705786d08732e0fc6174c,68d7054578436788b19ea92b,2025-05-03T21:28:00.000+00:00,689.3,UPI,2025-09-27T02:58:24.189+00:00,2025-09-27T02:58:24.189+00:00,0
68d705786d08732e0fc6174f,68d7054578436788b19ea923,2025-05-03T19:46:00.000+00:00,2581.0,CASH,2025-09-27T02:58:24.191+00:00,2025-09-27T02:58:24.191+00:00,0
68d705786d08732e0fc61752,68d7054578436788b19ea929,2025-05-03T13:10:00.000+00:00,494.48,CASH,2025-09-27T02:58:24.194+00:00,2025-09-27T02:58:24.194+00:00,0
68d705786d08732e0fc61757,68d7054578436788b19ea914,2025-05-03T10:34:00.000+00:00,2122.98,CASH,2025-09-27T02:58:24.198+00:00,2025-09-27T02:58:24.198+00:00,0
68d705786d08732e0fc6175c,68d7054578436788b19ea916,2025-05-03T18:26:00.000+00:00,231.02,CASH,2025-09-27T02:58:24.202+00:00,2025-09-27T02:58:24.202+00:00,0
68d705786d08732e0fc61760,68d7054578436788b19ea928,2025-05-03T13:08:00.000+00:00,1247.2,UPI,2025-09-27T02:58:24.206+00:00,2025-09-27T02:58:24.206+00:00,0
68d705786d08732e0fc61763,68d7054578436788b19ea915,2025-05-03T19:24:00.000+00:00,700.16,CARD,2025-09-27T02:58:24.209+00:00,2025-09-27T02:58:24.209+00:00,0
68d705786d08732e0fc61768,68d7054578436788b19ea910,2025-05-03T18:12:00.000+00:00,3642.84,CASH,2025-09-27T02:58:24.212+00:00,2025-09-27T02:58:24.212+00:00,0
68d705786d08732e0fc6176c,68d7054578436788b19ea936,2025-05-03T14:05:00.000+00:00,852.79,CARD,2025-09-27T02:58:24.215+00:00,2025-09-27T02:58:24.215+00:00,0
68d705786d08732e0fc61771,68d7054578436788b19ea91e,2025-05-03T19:14:00.000+00:00,662.2,CASH,2025-09-27T02:58:24.222+00:00,2025-09-27T02:58:24.222+00:00,0
68d705786d08732e0fc61775,68d7054578436788b19ea916,2025-05-04T09:42:00.000+00:00,219.52,CARD,2025-09-27T02:58:24.227+00:00,2025-09-27T02:58:24.227+00:00,0
68d705786d08732e0fc61778,68d7054578436788b19ea91a,2025-05-04T15:45:00.000+00:00,1631.92,UPI,2025-09-27T02:58:24.229+00:00,2025-09-27T02:58:24.229+00:00,0
68d705786d08732e0fc6177c,68d7054578436788b19ea930,2025-05-04T18:15:00.000+00:00,23.6,CASH,2025-09-27T02:58:24.232+00:00,2025-09-27T02:58:24.232+00:00,0
68d705786d08732e0fc6177e,68d7054578436788b19ea918,2025-05-04T21:34:00.000+00:00,446.25,CARD,2025-09-27T02:58:24.234+00:00,2025-09-27T02:58:24.234+00:00,0
68d705786d08732e0fc61780,68d7054578436788b19ea914,2025-05-04T15:46:00.000+00:00,463.11,CARD,2025-09-27T02:58:24.235+00:00,2025-09-27T02:58:24.235+00:00,0
68d705786d08732e0fc61783,68d7054578436788b19ea90b,2025-05-04T19:31:00.000+00:00,189.28,CASH,2025-09-27T02:58:24.238+00:00,2025-09-27T02:58:24.238+00:00,0
68d705786d08732e0fc61786,68d7054578436788b19ea911,2025-05-04T16:43:00.000+00:00,599.6,CARD,2025-09-27T02:58:24.241+00:00,2025-09-27T02:58:24.241+00:00,0
68d705786d08732e0fc6178a,68d7054578436788b19ea90a,2025-05-04T12:24:00.000+00:00,607.7,CASH,2025-09-27T02:58:24.244+00:00,2025-09-27T02:58:24.244+00:00,0
68d705786d08732e0fc6178f,68d7054578436788b19ea924,2025-05-04T11:22:00.000+00:00,2036.77,CARD,2025-09-27T02:58:24.249+00:00,2025-09-27T02:58:24.249+00:00,0
68d705786d08732e0fc61793,68d7054578436788b19ea916,2025-05-04T13:39:00.000+00:00,495.64,UPI,2025-09-27T02:58:24.252+00:00,2025-09-27T02:58:24.252+00:00,0
68d705786d08732e0fc61798,68d7054578436788b19ea914,2025-05-04T17:58:00.000+00:00,936.08,UPI,2025-09-27T02:58:24.256+00:00,2025-09-27T02:58:24.256+00:00,0
68d705786d08732e0fc6179c,68d7054578436788b19ea937,2025-05-04T16:23:00.000+00:00,47.25,UPI,2025-09-27T02:58:24.259+00:00,2025-09-27T02:58:24.259+00:00,0
68d705786d08732e0fc6179e,68d7054578436788b19ea91e,2025-05-04T14:23:00.000+00:00,281.42,CARD,2025-09-27T02:58:24.261+00:00,2025-09-27T02:58:24.261+00:00,0
68d705786d08732e0fc617a2,68d7054578436788b19ea911,2025-05-04T18:46:00.000+00:00,754.25,CASH,2025-09-27T02:58:24.265+00:00,2025-09-27T02:58:24.265+00:00,0
68d705786d08732e0fc617a7,68d7054578436788b19ea906,2025-05-04T11:37:00.000+00:00,2726.61,UPI,2025-09-27T02:58:24.271+00:00,2025-09-27T02:58:24.271+00:00,0
68d705786d08732e0fc617ab,68d7054578436788b19ea914,2025-05-04T19:15:00.000+00:00,313.6,CARD,2025-09-27T02:58:24.274+00:00,2025-09-27T02:58:24.274+00:00,0
68d705786d08732e0fc617ae,68d7054578436788b19ea934,2025-05-04T13:34:00.000+00:00,1145.55,CASH,2025-09-27T02:58:24.277+00:00,2025-09-27T02:58:24.277+00:00,0
68d705786d08732e0fc617b2,68d7054578436788b19ea920,2025-05-04T11:36:00.000+00:00,2520.89,UPI,2025-09-27T02:58:24.280+00:00,2025-09-27T02:58:24.280+00:00,0
68d705786d08732e0fc617b5,68d7054578436788b19ea913,2025-05-04T19:31:00.000+00:00,709.2,UPI,2025-09-27T02:58:24.282+00:00,2025-09-27T02:58:24.282+00:00,0
68d705786d08732e0fc617ba,68d7054578436788b19ea927,2025-05-04T12:03:00.000+00:00,334.95,CARD,2025-09-27T02:58:24.287+00:00,2025-09-27T02:58:24.287+00:00,0
68d705786d08732e0fc617bc,68d7054578436788b19ea906,2025-05-04T15:39:00.000+00:00,1004.55,CASH,2025-09-27T02:58:24.288+00:00,2025-09-27T02:58:24.288+00:00,0
68d705786d08732e0fc617c0,68d7054578436788b19ea928,2025-05-04T16:23:00.000+00:00,356.28,UPI,2025-09-27T02:58:24.292+00:00,2025-09-27T02:58:24.292+00:00,0
68d705786d08732e0fc617c5,68d7054578436788b19ea92f,2025-05-04T14:04:00.000+00:00,389.82,UPI,2025-09-27T02:58:24.297+00:00,2025-09-27T02:58:24.297+00:00,0
68d705786d08732e0fc617c9,68d7054578436788b19ea92c,2025-05-04T13:46:00.000+00:00,409.08,UPI,2025-09-27T02:58:24.300+00:00,2025-09-27T02:58:24.300+00:00,0
68d705786d08732e0fc617cd,68d7054578436788b19ea913,2025-05-04T18:58:00.000+00:00,377.65,CARD,2025-09-27T02:58:24.304+00:00,2025-09-27T02:58:24.304+00:00,0
68d705786d08732e0fc617d1,68d7054578436788b19ea908,2025-05-04T18:18:00.000+00:00,913.2,CASH,2025-09-27T02:58:24.307+00:00,2025-09-27T02:58:24.307+00:00,0
68d705786d08732e0fc617d4,68d7054578436788b19ea92b,2025-05-04T20:46:00.000+00:00,367.0,UPI,2025-09-27T02:58:24.309+00:00,2025-09-27T02:58:24.309+00:00,0
68d705786d08732e0fc617d9,68d7054578436788b19ea920,2025-05-04T10:53:00.000+00:00,2221.35,UPI,2025-09-27T02:58:24.313+00:00,2025-09-27T02:58:24.313+00:00,0
68d705786d08732e0fc617dc,68d7054578436788b19ea90c,2025-05-04T19:44:00.000+00:00,525.0,CASH,2025-09-27T02:58:24.316+00:00,2025-09-27T02:58:24.316+00:00,0
68d705786d08732e0fc617e1,68d7054578436788b19ea920,2025-05-04T13:44:00.000+00:00,258.42,UPI,2025-09-27T02:58:24.320+00:00,2025-09-27T02:58:24.320+00:00,0
68d705786d08732e0fc617e4,68d7054578436788b19ea934,2025-05-04T21:22:00.000+00:00,1297.7,UPI,2025-09-27T02:58:24.323+00:00,2025-09-27T02:58:24.323+00:00,0
68d705786d08732e0fc617e8,68d7054578436788b19ea92e,2025-05-04T13:34:00.000+00:00,246.75,CASH,2025-09-27T02:58:24.326+00:00,2025-09-27T02:58:24.326+00:00,0
68d705786d08732e0fc617ea,68d7054578436788b19ea919,2025-05-04T10:03:00.000+00:00,352.94,CARD,2025-09-27T02:58:24.327+00:00,2025-09-27T02:58:24.327+00:00,0
68d705786d08732e0fc617ed,68d7054578436788b19ea929,2025-05-04T21:45:00.000+00:00,25.2,UPI,2025-09-27T02:58:24.329+00:00,2025-09-27T02:58:24.329+00:00,0
68d705786d08732e0fc617ef,68d7054578436788b19ea90c,2025-05-04T15:12:00.000+00:00,28.0,CASH,2025-09-27T02:58:24.331+00:00,2025-09-27T02:58:24.331+00:00,0
68d705786d08732e0fc617f1,68d7054578436788b19ea921,2025-05-05T21:15:00.000+00:00,318.9,CASH,2025-09-27T02:58:24.335+00:00,2025-09-27T02:58:24.335+00:00,0
68d705786d08732e0fc617f5,68d7054578436788b19ea911,2025-05-05T14:27:00.000+00:00,2004.76,UPI,2025-09-27T02:58:24.339+00:00,2025-09-27T02:58:24.339+00:00,0
68d705786d08732e0fc617fa,68d7054578436788b19ea930,2025-05-05T15:35:00.000+00:00,2095.63,CASH,2025-09-27T02:58:24.343+00:00,2025-09-27T02:58:24.343+00:00,0
68d705786d08732e0fc617ff,68d7054578436788b19ea90c,2025-05-05T17:55:00.000+00:00,1575.44,CASH,2025-09-27T02:58:24.347+00:00,2025-09-27T02:58:24.347+00:00,0
68d705786d08732e0fc61803,68d7054578436788b19ea92f,2025-05-05T15:54:00.000+00:00,701.33,CARD,2025-09-27T02:58:24.350+00:00,2025-09-27T02:58:24.350+00:00,0
68d705786d08732e0fc61807,68d7054578436788b19ea90c,2025-05-05T20:36:00.000+00:00,377.6,CASH,2025-09-27T02:58:24.354+00:00,2025-09-27T02:58:24.354+00:00,0
68d705786d08732e0fc6180a,68d7054578436788b19ea90f,2025-05-05T16:47:00.000+00:00,619.4,UPI,2025-09-27T02:58:24.356+00:00,2025-09-27T02:58:24.356+00:00,0
68d705786d08732e0fc6180f,68d7054578436788b19ea90f,2025-05-05T16:24:00.000+00:00,454.65,CARD,2025-09-27T02:58:24.360+00:00,2025-09-27T02:58:24.360+00:00,0
68d705786d08732e0fc61813,68d7054578436788b19ea909,2025-05-05T15:59:00.000+00:00,200.6,UPI,2025-09-27T02:58:24.363+00:00,2025-09-27T02:58:24.363+00:00,0
68d705786d08732e0fc61816,68d7054578436788b19ea92f,2025-05-05T20:51:00.000+00:00,164.02,CARD,2025-09-27T02:58:24.365+00:00,2025-09-27T02:58:24.365+00:00,0
68d705786d08732e0fc61819,68d7054578436788b19ea911,2025-05-05T18:55:00.000+00:00,2958.48,CASH,2025-09-27T02:58:24.368+00:00,2025-09-27T02:58:24.368+00:00,0
68d705786d08732e0fc6181e,68d7054578436788b19ea90e,2025-05-05T18:48:00.000+00:00,3045.7,CARD,2025-09-27T02:58:24.372+00:00,2025-09-27T02:58:24.372+00:00,0
68d705786d08732e0fc61822,68d7054578436788b19ea915,2025-05-05T18:36:00.000+00:00,376.63,CASH,2025-09-27T02:58:24.375+00:00,2025-09-27T02:58:24.375+00:00,0
68d705786d08732e0fc61826,68d7054578436788b19ea935,2025-05-05T15:58:00.000+00:00,218.4,CARD,2025-09-27T02:58:24.379+00:00,2025-09-27T02:58:24.379+00:00,0
68d705786d08732e0fc61828,68d7054578436788b19ea92d,2025-05-05T13:25:00.000+00:00,2209.95,CASH,2025-09-27T02:58:24.380+00:00,2025-09-27T02:58:24.380+00:00,0
68d705786d08732e0fc6182c,68d7054578436788b19ea91e,2025-05-05T13:39:00.000+00:00,998.13,CASH,2025-09-27T02:58:24.384+00:00,2025-09-27T02:58:24.384+00:00,0
68d705786d08732e0fc6182f,68d7054578436788b19ea914,2025-05-05T15:18:00.000+00:00,431.27,CASH,2025-09-27T02:58:24.386+00:00,2025-09-27T02:58:24.386+00:00,0
68d705786d08732e0fc61833,68d7054578436788b19ea909,2025-05-05T14:50:00.000+00:00,324.8,UPI,2025-09-27T02:58:24.389+00:00,2025-09-27T02:58:24.389+00:00,0
68d705786d08732e0fc61835,68d7054578436788b19ea926,2025-05-05T09:06:00.000+00:00,241.5,UPI,2025-09-27T02:58:24.391+00:00,2025-09-27T02:58:24.391+00:00,0
68d705786d08732e0fc61837,68d7054578436788b19ea932,2025-05-05T16:27:00.000+00:00,383.45,UPI,2025-09-27T02:58:24.392+00:00,2025-09-27T02:58:24.392+00:00,0
68d705786d08732e0fc6183b,68d7054578436788b19ea91c,2025-05-06T19:40:00.000+00:00,151.74,UPI,2025-09-27T02:58:24.396+00:00,2025-09-27T02:58:24.396+00:00,0
68d705786d08732e0fc6183e,68d7054578436788b19ea91b,2025-05-06T19:47:00.000+00:00,450.73,CARD,2025-09-27T02:58:24.399+00:00,2025-09-27T02:58:24.399+00:00,0
68d705786d08732e0fc61842,68d7054578436788b19ea90a,2025-05-06T18:25:00.000+00:00,604.88,UPI,2025-09-27T02:58:24.402+00:00,2025-09-27T02:58:24.402+00:00,0
68d705786d08732e0fc61846,68d7054578436788b19ea90c,2025-05-06T16:45:00.000+00:00,271.2,CASH,2025-09-27T02:58:24.405+00:00,2025-09-27T02:58:24.405+00:00,0
68d705786d08732e0fc61849,68d7054578436788b19ea917,2025-05-06T12:31:00.000+00:00,463.45,CASH,2025-09-27T02:58:24.408+00:00,2025-09-27T02:58:24.408+00:00,0
68d705786d08732e0fc6184c,68d7054578436788b19ea917,2025-05-06T12:16:00.000+00:00,335.18,CASH,2025-09-27T02:58:24.411+00:00,2025-09-27T02:58:24.411+00:00,0
68d705786d08732e0fc6184e,68d7054578436788b19ea934,2025-05-06T14:22:00.000+00:00,5147.9,CASH,2025-09-27T02:58:24.413+00:00,2025-09-27T02:58:24.413+00:00,0
68d705786d08732e0fc61851,68d7054578436788b19ea91e,2025-05-06T21:02:00.000+00:00,277.3,CASH,2025-09-27T02:58:24.416+00:00,2025-09-27T02:58:24.416+00:00,0
68d705786d08732e0fc61853,68d7054578436788b19ea921,2025-05-06T14:56:00.000+00:00,707.7,CASH,2025-09-27T02:58:24.417+00:00,2025-09-27T02:58:24.417+00:00,0
68d705786d08732e0fc61857,68d7054578436788b19ea927,2025-05-06T11:22:00.000+00:00,303.12,CASH,2025-09-27T02:58:24.421+00:00,2025-09-27T02:58:24.421+00:00,0
68d705786d08732e0fc6185a,68d7054578436788b19ea921,2025-05-06T09:44:00.000+00:00,1298.5,UPI,2025-09-27T02:58:24.423+00:00,2025-09-27T02:58:24.423+00:00,0
68d705786d08732e0fc6185f,68d7054578436788b19ea914,2025-05-06T18:30:00.000+00:00,1931.43,CARD,2025-09-27T02:58:24.427+00:00,2025-09-27T02:58:24.427+00:00,0
68d705786d08732e0fc61864,68d7054578436788b19ea925,2025-05-06T09:23:00.000+00:00,553.38,UPI,2025-09-27T02:58:24.431+00:00,2025-09-27T02:58:24.431+00:00,0
68d705786d08732e0fc61868,68d7054578436788b19ea90a,2025-05-06T09:13:00.000+00:00,656.95,UPI,2025-09-27T02:58:24.434+00:00,2025-09-27T02:58:24.434+00:00,0
68d705786d08732e0fc6186c,68d7054578436788b19ea922,2025-05-06T20:32:00.000+00:00,483.8,CARD,2025-09-27T02:58:24.437+00:00,2025-09-27T02:58:24.437+00:00,0
